DateTime,Open,High,Low,Close
20071228 00:00:00.000,2.58870,2.59439,2.57508,2.58355
20071228 12:00:00.000,2.58559,2.59121,2.57116,2.57194
20071231 00:00:00.000,2.57718,2.57970,2.56830,2.57960
20071231 12:00:00.000,2.60250,2.60260,2.58140,2.58990
20080101 00:00:00.000,2.59090,2.59890,2.58840,2.59540
20080101 12:00:00.000,2.59660,2.59740,2.58520,2.58670
20080102 00:00:00.000,2.58700,2.58940,2.57470,2.57780
20080102 12:00:00.000,2.56010,2.56970,2.55300,2.55310
20080103 00:00:00.000,2.55650,2.55960,2.55220,2.55780
20080103 12:00:00.000,2.55460,2.56000,2.54860,2.55700
20080104 00:00:00.000,2.55850,2.56476,2.54851,2.55679
20080104 12:00:00.000,2.55680,2.57585,2.55059,2.57388
20080107 00:00:00.000,2.57425,2.58130,2.56440,2.57240
20080107 12:00:00.000,2.56900,2.57750,2.56510,2.56660
20080108 00:00:00.000,2.56360,2.57000,2.55550,2.56820
20080108 12:00:00.000,2.56020,2.56350,2.55220,2.55320
20080109 00:00:00.000,2.56490,2.57080,2.56110,2.56340
20080109 12:00:00.000,2.54310,2.54370,2.53180,2.53430
20080110 00:00:00.000,2.53420,2.53420,2.52420,2.52560
20080110 12:00:00.000,2.52490,2.52510,2.49450,2.49880
20080111 00:00:00.000,2.49660,2.50730,2.48376,2.48632
20080111 12:00:00.000,2.48700,2.50093,2.48204,2.49951
20080114 00:00:00.000,2.50987,2.50995,2.48620,2.48770
20080114 12:00:00.000,2.48640,2.48640,2.47280,2.47280
20080115 00:00:00.000,2.47270,2.47840,2.46460,2.46580
20080115 12:00:00.000,2.48790,2.51970,2.48670,2.51890
20080116 00:00:00.000,2.51990,2.52620,2.51710,2.51850
20080116 12:00:00.000,2.54640,2.54810,2.54270,2.54340
20080117 00:00:00.000,2.54340,2.55400,2.54290,2.54850
20080117 12:00:00.000,2.56660,2.57320,2.56320,2.57260
20080118 00:00:00.000,2.57110,2.60242,2.56054,2.56261
20080118 12:00:00.000,2.56252,2.57870,2.54949,2.57009
20080121 00:00:00.000,2.57726,2.57756,2.56470,2.57480
20080121 12:00:00.000,2.60400,2.61030,2.59870,2.60150
20080122 00:00:00.000,2.60390,2.61700,2.59840,2.60920
20080122 12:00:00.000,2.56540,2.56650,2.55640,2.55750
20080123 00:00:00.000,2.56940,2.57450,2.56650,2.57440
20080123 12:00:00.000,2.56790,2.57450,2.54910,2.55110
20080124 00:00:00.000,2.55180,2.56360,2.54660,2.54760
20080124 12:00:00.000,2.54830,2.55450,2.54790,2.55390
20080125 00:00:00.000,2.55180,2.56867,2.54990,2.56301
20080125 12:00:00.000,2.56318,2.58130,2.55756,2.57984
20080128 00:00:00.000,2.58177,2.58435,2.56940,2.57190
20080128 12:00:00.000,2.56710,2.56840,2.54990,2.55210
20080129 00:00:00.000,2.54940,2.55910,2.54850,2.55380
20080129 12:00:00.000,2.54900,2.55900,2.54820,2.55620
20080130 00:00:00.000,2.55850,2.56100,2.55550,2.55970
20080130 12:00:00.000,2.55900,2.55900,2.52300,2.53100
20080131 00:00:00.000,2.54330,2.54360,2.53520,2.53650
20080131 12:00:00.000,2.53780,2.53940,2.51810,2.52030
20080201 00:00:00.000,2.52640,2.53128,2.51128,2.52004
20080201 12:00:00.000,2.51996,2.51996,2.46988,2.47006
20080204 00:00:00.000,2.47876,2.48700,2.47612,2.48140
20080204 12:00:00.000,2.48740,2.49130,2.48300,2.48660
20080205 00:00:00.000,2.48560,2.49130,2.48210,2.48520
20080205 12:00:00.000,2.50200,2.51630,2.50020,2.51630
20080206 00:00:00.000,2.51530,2.51580,2.50550,2.50640
20080206 12:00:00.000,2.50320,2.50480,2.49420,2.49420
20080207 00:00:00.000,2.48970,2.50110,2.47550,2.47770
20080207 12:00:00.000,2.46720,2.46750,2.46410,2.46610
20080208 00:00:00.000,2.46300,2.47615,2.45761,2.47615
20080208 12:00:00.000,2.47649,2.48462,2.45799,2.46513
20080211 00:00:00.000,2.47108,2.47280,2.45800,2.45850
20080211 12:00:00.000,2.47120,2.47330,2.46470,2.47210
20080212 00:00:00.000,2.47390,2.47800,2.46300,2.46450
20080212 12:00:00.000,2.46600,2.48120,2.46450,2.47760
20080213 00:00:00.000,2.48080,2.48580,2.47440,2.48050
20080213 12:00:00.000,2.49620,2.51210,2.49240,2.50440
20080214 00:00:00.000,2.50310,2.50410,2.49270,2.49990
20080214 12:00:00.000,2.49940,2.50130,2.48910,2.49650
20080215 00:00:00.000,2.49910,2.51028,2.48322,2.48336
20080215 12:00:00.000,2.48428,2.49035,2.47643,2.47972
20080218 00:00:00.000,2.47776,2.47928,2.45790,2.45970
20080218 12:00:00.000,2.46000,2.46070,2.45140,2.45570
20080219 00:00:00.000,2.45360,2.45360,2.43900,2.44580
20080219 12:00:00.000,2.43640,2.44380,2.43310,2.44230
20080220 00:00:00.000,2.44400,2.45530,2.43600,2.44190
20080220 12:00:00.000,2.44000,2.44430,2.43040,2.43400
20080221 00:00:00.000,2.43330,2.43850,2.42630,2.43850
20080221 12:00:00.000,2.45020,2.45450,2.44150,2.45180
20080222 00:00:00.000,2.45280,2.45633,2.43453,2.43463
20080222 12:00:00.000,2.43475,2.44795,2.42708,2.43009
20080225 00:00:00.000,2.43704,2.44157,2.42520,2.42840
20080225 12:00:00.000,2.42920,2.43410,2.42150,2.42210
20080226 00:00:00.000,2.41530,2.43050,2.41120,2.42820
20080226 12:00:00.000,2.42940,2.43860,2.42370,2.43640
20080227 00:00:00.000,2.43210,2.44010,2.42340,2.42550
20080227 12:00:00.000,2.42820,2.43610,2.42070,2.42730
20080228 00:00:00.000,2.42770,2.43720,2.42350,2.42900
20080228 12:00:00.000,2.43570,2.44160,2.43450,2.44080
20080229 00:00:00.000,2.43550,2.44848,2.43271,2.43670
20080229 12:00:00.000,2.43642,2.48936,2.43529,2.48835
20080303 00:00:00.000,2.48454,2.50235,2.48310,2.48810
20080303 12:00:00.000,2.48960,2.49330,2.45600,2.45820
20080304 00:00:00.000,2.45500,2.47740,2.45310,2.47040
20080304 12:00:00.000,2.47490,2.49000,2.47090,2.47980
20080305 00:00:00.000,2.48070,2.49060,2.47990,2.48670
20080305 12:00:00.000,2.49060,2.49630,2.47960,2.48170
20080306 00:00:00.000,2.47820,2.48570,2.47660,2.48400
20080306 12:00:00.000,2.48540,2.52460,2.48280,2.52140
20080307 00:00:00.000,2.52590,2.53084,2.51402,2.52441
20080307 12:00:00.000,2.52454,2.54828,2.51255,2.53447
20080310 00:00:00.000,2.54602,2.55013,2.53472,2.54550
20080310 12:00:00.000,2.54470,2.55120,2.53870,2.54290
20080311 00:00:00.000,2.54120,2.54560,2.52700,2.52910
20080311 12:00:00.000,2.52560,2.52580,2.49110,2.49240
20080312 00:00:00.000,2.49420,2.51330,2.49280,2.51290
20080312 12:00:00.000,2.50580,2.51930,2.50180,2.51000
20080313 00:00:00.000,2.50660,2.52890,2.50550,2.52840
20080313 12:00:00.000,2.51940,2.52140,2.47850,2.48650
20080314 00:00:00.000,2.48550,2.49489,2.46964,2.47840
20080314 12:00:00.000,2.47860,2.50159,2.47049,2.48446
20080317 00:00:00.000,2.48421,2.50480,2.46301,2.48920
20080317 12:00:00.000,2.51660,2.51660,2.49560,2.49950
20080318 00:00:00.000,2.50010,2.50100,2.48630,2.48850
20080318 12:00:00.000,2.49380,2.49590,2.47770,2.47790
20080319 00:00:00.000,2.47020,2.48040,2.46610,2.47210
20080319 12:00:00.000,2.45510,2.48510,2.45430,2.48380
20080320 00:00:00.000,2.48010,2.48590,2.46540,2.46630
20080320 12:00:00.000,2.50700,2.51070,2.50210,2.50300
20080321 00:00:00.000,2.50350,2.51128,2.49367,2.50246
20080321 12:00:00.000,2.50242,2.50717,2.49482,2.50093
20080324 00:00:00.000,2.50456,2.50852,2.49380,2.49440
20080324 12:00:00.000,2.49420,2.50030,2.48220,2.48800
20080325 00:00:00.000,2.48720,2.48900,2.47740,2.48060
20080325 12:00:00.000,2.47950,2.48650,2.47490,2.48290
20080326 00:00:00.000,2.48410,2.49660,2.48190,2.49530
20080326 12:00:00.000,2.47170,2.49990,2.46960,2.49000
20080327 00:00:00.000,2.49290,2.50420,2.48900,2.50240
20080327 12:00:00.000,2.50050,2.50160,2.48850,2.50100
20080328 00:00:00.000,2.48980,2.49651,2.47921,2.48041
20080328 12:00:00.000,2.48086,2.50646,2.47308,2.49841
20080331 00:00:00.000,2.50992,2.52429,2.49884,2.51090
20080331 12:00:00.000,2.51320,2.52890,2.51220,2.52350
20080401 00:00:00.000,2.52260,2.52950,2.51540,2.52480
20080401 12:00:00.000,2.52410,2.53560,2.51070,2.51170
20080402 00:00:00.000,2.51120,2.52140,2.50550,2.51750
20080402 12:00:00.000,2.51590,2.52100,2.50390,2.51410
20080403 00:00:00.000,2.51940,2.52370,2.51220,2.51230
20080403 12:00:00.000,2.51040,2.54260,2.50920,2.53990
20080404 00:00:00.000,2.54110,2.55162,2.53650,2.54443
20080404 12:00:00.000,2.54447,2.55460,2.52205,2.52359
20080407 00:00:00.000,2.52649,2.52820,2.51280,2.51470
20080407 12:00:00.000,2.50260,2.50450,2.48450,2.49720
20080408 00:00:00.000,2.50120,2.50500,2.48530,2.48690
20080408 12:00:00.000,2.48200,2.48340,2.46070,2.46170
20080409 00:00:00.000,2.46240,2.47370,2.45780,2.47050
20080409 12:00:00.000,2.47600,2.47980,2.47040,2.47600
20080410 00:00:00.000,2.47700,2.47740,2.46700,2.47280
20080410 12:00:00.000,2.47080,2.47320,2.45980,2.46520
20080411 00:00:00.000,2.46730,2.47691,2.46402,2.47151
20080411 12:00:00.000,2.47250,2.48449,2.46650,2.48016
20080414 00:00:00.000,2.48583,2.50450,2.47556,2.49630
20080414 12:00:00.000,2.49520,2.51700,2.49360,2.49740
20080415 00:00:00.000,2.50230,2.50230,2.48860,2.49310
20080415 12:00:00.000,2.50470,2.50560,2.49310,2.49650
20080416 00:00:00.000,2.49250,2.50460,2.49100,2.49910
20080416 12:00:00.000,2.50960,2.50960,2.49070,2.49440
20080417 00:00:00.000,2.48790,2.49720,2.48520,2.49130
20080417 12:00:00.000,2.50350,2.52690,2.50200,2.51900
20080418 00:00:00.000,2.51900,2.52330,2.50492,2.52149
20080418 12:00:00.000,2.52176,2.54124,2.51758,2.52714
20080421 00:00:00.000,2.52738,2.53380,2.51550,2.51720
20080421 12:00:00.000,2.50970,2.50970,2.49120,2.49560
20080422 00:00:00.000,2.49390,2.49630,2.48960,2.49170
20080422 12:00:00.000,2.49280,2.50500,2.49140,2.50050
20080423 00:00:00.000,2.50160,2.50460,2.48930,2.48930
20080423 12:00:00.000,2.48300,2.48340,2.47420,2.47790
20080424 00:00:00.000,2.49250,2.49600,2.48940,2.49240
20080424 12:00:00.000,2.49180,2.50460,2.49060,2.50320
20080425 00:00:00.000,2.50460,2.53000,2.50123,2.52631
20080425 12:00:00.000,2.52722,2.54469,2.52329,2.53691
20080428 00:00:00.000,2.53495,2.53724,2.52360,2.52510
20080428 12:00:00.000,2.52710,2.53640,2.52430,2.53280
20080429 00:00:00.000,2.53290,2.54520,2.53230,2.54180
20080429 12:00:00.000,2.54920,2.54920,2.53550,2.53660
20080430 00:00:00.000,2.53780,2.54490,2.52700,2.52770
20080430 12:00:00.000,2.53080,2.54390,2.52560,2.54080
20080501 00:00:00.000,2.54140,2.55200,2.53270,2.54960
20080501 12:00:00.000,2.55090,2.55130,2.53330,2.53780
20080502 00:00:00.000,2.53660,2.55036,2.53550,2.53800
20080502 12:00:00.000,2.53792,2.54614,2.51824,2.52564
20080505 00:00:00.000,2.52234,2.53175,2.51600,2.51710
20080505 12:00:00.000,2.51860,2.51950,2.50220,2.50970
20080506 00:00:00.000,2.51050,2.51520,2.50130,2.50540
20080506 12:00:00.000,2.50200,2.50550,2.48740,2.49230
20080507 00:00:00.000,2.49540,2.50340,2.49130,2.49300
20080507 12:00:00.000,2.49090,2.49930,2.48720,2.49910
20080508 00:00:00.000,2.49950,2.53040,2.49620,2.53030
20080508 12:00:00.000,2.53400,2.53470,2.52810,2.53160
20080509 00:00:00.000,2.52860,2.53637,2.51878,2.52678
20080509 12:00:00.000,2.52679,2.54375,2.52484,2.53666
20080512 00:00:00.000,2.54276,2.55060,2.53416,2.54430
20080512 12:00:00.000,2.54450,2.55280,2.53340,2.53590
20080513 00:00:00.000,2.53710,2.54240,2.53140,2.53220
20080513 12:00:00.000,2.54000,2.54390,2.53540,2.54380
20080514 00:00:00.000,2.54390,2.55150,2.54320,2.55070
20080514 12:00:00.000,2.55000,2.55650,2.54580,2.55600
20080515 00:00:00.000,2.55830,2.57390,2.55450,2.57180
20080515 12:00:00.000,2.57760,2.57810,2.54810,2.54900
20080516 00:00:00.000,2.55340,2.55534,2.53478,2.53920
20080516 12:00:00.000,2.53926,2.54235,2.52431,2.52689
20080519 00:00:00.000,2.52426,2.53920,2.52358,2.52750
20080519 12:00:00.000,2.52640,2.52730,2.51420,2.52410
20080520 00:00:00.000,2.52280,2.52960,2.51860,2.52850
20080520 12:00:00.000,2.53160,2.54310,2.52790,2.54200
20080521 00:00:00.000,2.54210,2.54540,2.53770,2.53950
20080521 12:00:00.000,2.52330,2.53880,2.51570,2.53760
20080522 00:00:00.000,2.53510,2.54020,2.50260,2.50530
20080522 12:00:00.000,2.51580,2.53040,2.51450,2.53020
20080523 00:00:00.000,2.52770,2.52880,2.51434,2.52101
20080523 12:00:00.000,2.52054,2.52299,2.50652,2.51979
20080526 00:00:00.000,2.51851,2.52743,2.51550,2.51560
20080526 12:00:00.000,2.51680,2.51840,2.51140,2.51650
20080527 00:00:00.000,2.51760,2.52000,2.50320,2.50930
20080527 12:00:00.000,2.50190,2.50630,2.49750,2.50260
20080528 00:00:00.000,2.50210,2.51840,2.49940,2.51720
20080528 12:00:00.000,2.51830,2.52660,2.51150,2.51930
20080529 00:00:00.000,2.51960,2.52150,2.51260,2.51350
20080529 12:00:00.000,2.52390,2.53870,2.52100,2.53590
20080530 00:00:00.000,2.53570,2.53640,2.52160,2.52267
20080530 12:00:00.000,2.52255,2.52973,2.51543,2.52946
20080602 00:00:00.000,2.51871,2.52834,2.51200,2.51290
20080602 12:00:00.000,2.50270,2.50590,2.49920,2.50510
20080603 00:00:00.000,2.50470,2.50740,2.50000,2.50260
20080603 12:00:00.000,2.49970,2.51490,2.49940,2.51340
20080604 00:00:00.000,2.51470,2.52050,2.51050,2.51180
20080604 12:00:00.000,2.49680,2.50830,2.49560,2.50720
20080605 00:00:00.000,2.53690,2.54720,2.53450,2.54210
20080605 12:00:00.000,2.54420,2.55720,2.54340,2.54840
20080606 00:00:00.000,2.54890,2.55722,2.54450,2.55095
20080606 12:00:00.000,2.55067,2.57177,2.54462,2.56653
20080609 00:00:00.000,2.56171,2.56640,2.55797,2.56330
20080609 12:00:00.000,2.57750,2.60300,2.57610,2.60230
20080610 00:00:00.000,2.60120,2.60700,2.59770,2.60330
20080610 12:00:00.000,2.59160,2.59860,2.58700,2.59500
20080611 00:00:00.000,2.59500,2.59770,2.58210,2.58320
20080611 12:00:00.000,2.58360,2.60300,2.58260,2.59770
20080612 00:00:00.000,2.59840,2.59950,2.59360,2.59880
20080612 12:00:00.000,2.58890,2.59780,2.58830,2.59530
20080613 00:00:00.000,2.59110,2.60786,2.58930,2.60609
20080613 12:00:00.000,2.60540,2.60855,2.59347,2.59650
20080616 00:00:00.000,2.59569,2.60190,2.58512,2.60150
20080616 12:00:00.000,2.60360,2.61650,2.60280,2.60530
20080617 00:00:00.000,2.60540,2.60940,2.59860,2.60260
20080617 12:00:00.000,2.59520,2.59670,2.58210,2.59110
20080618 00:00:00.000,2.58990,2.59020,2.58030,2.58420
20080618 12:00:00.000,2.58440,2.58930,2.57820,2.58220
20080619 00:00:00.000,2.58140,2.59040,2.58000,2.58920
20080619 12:00:00.000,2.59810,2.59840,2.58360,2.58460
20080620 00:00:00.000,2.58700,2.59380,2.58400,2.58844
20080620 12:00:00.000,2.58844,2.59786,2.58283,2.59438
20080623 00:00:00.000,2.59284,2.59604,2.58390,2.58600
20080623 12:00:00.000,2.58590,2.59570,2.58360,2.59210
20080624 00:00:00.000,2.59190,2.60050,2.59130,2.59370
20080624 12:00:00.000,2.59530,2.60020,2.59300,2.59850
20080625 00:00:00.000,2.59900,2.60480,2.59300,2.60160
20080625 12:00:00.000,2.59990,2.61010,2.59810,2.59850
20080626 00:00:00.000,2.59940,2.61100,2.59810,2.61000
20080626 12:00:00.000,2.61630,2.63440,2.61530,2.63390
20080627 00:00:00.000,2.63050,2.63600,2.60820,2.61462
20080627 12:00:00.000,2.61480,2.62304,2.60959,2.61995
20080630 00:00:00.000,2.61942,2.62092,2.60350,2.60460
20080630 12:00:00.000,2.60540,2.61850,2.60330,2.61320
20080701 00:00:00.000,2.61560,2.62570,2.61270,2.62390
20080701 12:00:00.000,2.62240,2.63730,2.62100,2.63090
20080702 00:00:00.000,2.62930,2.63480,2.61910,2.61920
20080702 12:00:00.000,2.62060,2.62430,2.61440,2.62180
20080703 00:00:00.000,2.62110,2.62190,2.61330,2.61390
20080703 12:00:00.000,2.61780,2.62320,2.61690,2.62030
20080704 00:00:00.000,2.61950,2.62804,2.61447,2.61478
20080704 12:00:00.000,2.61453,2.61941,2.60631,2.60715
20080707 00:00:00.000,2.61216,2.61410,2.60652,2.61290
20080707 12:00:00.000,2.60890,2.62410,2.60770,2.61730
20080708 00:00:00.000,2.62130,2.63120,2.61960,2.63120
20080708 12:00:00.000,2.62820,2.63250,2.61140,2.61220
20080709 00:00:00.000,2.61220,2.61830,2.61150,2.61560
20080709 12:00:00.000,2.61600,2.61720,2.60490,2.61480
20080710 00:00:00.000,2.61850,2.62270,2.61300,2.61410
20080710 12:00:00.000,2.61150,2.61240,2.60200,2.60590
20080711 00:00:00.000,2.60410,2.61067,2.60220,2.60581
20080711 12:00:00.000,2.60590,2.61499,2.59485,2.61002
20080714 00:00:00.000,2.61255,2.62022,2.60250,2.60590
20080714 12:00:00.000,2.60830,2.61130,2.60710,2.60980
20080715 00:00:00.000,2.60760,2.61400,2.60570,2.60620
20080715 12:00:00.000,2.60580,2.60590,2.58860,2.59610
20080716 00:00:00.000,2.59680,2.59990,2.59190,2.59290
20080716 12:00:00.000,2.59220,2.59440,2.58820,2.59030
20080717 00:00:00.000,2.59030,2.59440,2.58760,2.59280
20080717 12:00:00.000,2.59700,2.62890,2.59510,2.62440
20080718 00:00:00.000,2.62400,2.62520,2.60629,2.60927
20080718 12:00:00.000,2.60968,2.62551,2.60537,2.62352
20080721 00:00:00.000,2.62101,2.62376,2.61630,2.61760
20080721 12:00:00.000,2.61700,2.63060,2.61530,2.62530
20080722 00:00:00.000,2.63000,2.63180,2.62640,2.63010
20080722 12:00:00.000,2.62910,2.63130,2.61930,2.62200
20080723 00:00:00.000,2.62170,2.64260,2.61840,2.64170
20080723 12:00:00.000,2.64490,2.66320,2.64490,2.65840
20080724 00:00:00.000,2.68310,2.69180,2.67840,2.68980
20080724 12:00:00.000,2.67470,2.68130,2.67020,2.67390
20080725 00:00:00.000,2.67220,2.67921,2.66469,2.67167
20080725 12:00:00.000,2.67197,2.68373,2.67020,2.68319
20080728 00:00:00.000,2.68205,2.68450,2.66600,2.67020
20080728 12:00:00.000,2.66670,2.67920,2.66560,2.67650
20080729 00:00:00.000,2.67490,2.69110,2.66950,2.68960
20080729 12:00:00.000,2.69000,2.69350,2.67260,2.67470
20080730 00:00:00.000,2.67360,2.69810,2.67230,2.69290
20080730 12:00:00.000,2.70130,2.70320,2.69520,2.69980
20080731 00:00:00.000,2.69830,2.70030,2.69120,2.69650
20080731 12:00:00.000,2.70030,2.70540,2.69650,2.70400
20080801 00:00:00.000,2.70260,2.73027,2.70240,2.71353
20080801 12:00:00.000,2.71352,2.72272,2.70878,2.71380
20080804 00:00:00.000,2.70804,2.71483,2.69800,2.69800
20080804 12:00:00.000,2.69950,2.70000,2.68260,2.68990
20080805 00:00:00.000,2.68880,2.69940,2.68670,2.69800
20080805 12:00:00.000,2.70000,2.70170,2.68780,2.68860
20080806 00:00:00.000,2.68770,2.70010,2.68690,2.69940
20080806 12:00:00.000,2.70490,2.71530,2.69970,2.71420
20080807 00:00:00.000,2.71360,2.71670,2.69850,2.71480
20080807 12:00:00.000,2.71690,2.72340,2.71480,2.71970
20080808 00:00:00.000,2.72040,2.76064,2.71640,2.74329
20080808 12:00:00.000,2.74342,2.74682,2.71630,2.72599
20080811 00:00:00.000,2.72696,2.74580,2.71816,2.72120
20080811 12:00:00.000,2.72180,2.73630,2.72070,2.73110
20080812 00:00:00.000,2.73330,2.73930,2.72910,2.73220
20080812 12:00:00.000,2.73270,2.73270,2.71230,2.71650
20080813 00:00:00.000,2.73240,2.76020,2.73060,2.75450
20080813 12:00:00.000,2.69380,2.69480,2.65450,2.65930
20080814 00:00:00.000,2.65810,2.67450,2.65500,2.66960
20080814 12:00:00.000,2.66130,2.67430,2.66130,2.67180
20080815 00:00:00.000,2.66980,2.67540,2.65847,2.66576
20080815 12:00:00.000,2.66593,2.67370,2.63212,2.63987
20080818 00:00:00.000,2.63851,2.64978,2.63150,2.63260
20080818 12:00:00.000,2.62890,2.62890,2.61690,2.62580
20080819 00:00:00.000,2.62530,2.63670,2.62190,2.62820
20080819 12:00:00.000,2.62570,2.62660,2.61080,2.61840
20080820 00:00:00.000,2.61910,2.62000,2.60730,2.61080
20080820 12:00:00.000,2.61100,2.61920,2.60850,2.60960
20080821 00:00:00.000,2.61180,2.61550,2.60860,2.61110
20080821 12:00:00.000,2.62040,2.62250,2.60180,2.60380
20080822 00:00:00.000,2.60390,2.61497,2.60190,2.60609
20080822 12:00:00.000,2.60597,2.61316,2.59844,2.61131
20080825 00:00:00.000,2.61389,2.61650,2.60510,2.61630
20080825 12:00:00.000,2.61700,2.63310,2.60940,2.63210
20080826 00:00:00.000,2.63020,2.65840,2.62620,2.65840
20080826 12:00:00.000,2.65690,2.65830,2.63470,2.63640
20080827 00:00:00.000,2.63680,2.64460,2.62220,2.62620
20080827 12:00:00.000,2.62690,2.63210,2.61160,2.61320
20080828 00:00:00.000,2.61380,2.61510,2.59780,2.60300
20080828 12:00:00.000,2.60290,2.60860,2.60130,2.60610
20080829 00:00:00.000,2.60410,2.60570,2.58901,2.59135
20080829 12:00:00.000,2.59101,2.60541,2.58928,2.59787
20080901 00:00:00.000,2.58972,2.59593,2.58264,2.58900
20080901 12:00:00.000,2.58100,2.59250,2.58000,2.58750
20080902 00:00:00.000,2.58580,2.61410,2.58030,2.61310
20080902 12:00:00.000,2.61340,2.61430,2.58970,2.59580
20080903 00:00:00.000,2.59630,2.62290,2.59240,2.62230
20080903 12:00:00.000,2.59420,2.59980,2.58640,2.59360
20080904 00:00:00.000,2.59440,2.60240,2.58910,2.60150
20080904 12:00:00.000,2.59320,2.62950,2.58930,2.62770
20080905 00:00:00.000,2.62630,2.65011,2.62399,2.64434
20080905 12:00:00.000,2.64444,2.66347,2.63417,2.64020
20080908 00:00:00.000,2.62763,2.65794,2.60867,2.62380
20080908 12:00:00.000,2.62380,2.62480,2.61520,2.61680
20080909 00:00:00.000,2.61660,2.64670,2.61600,2.64430
20080909 12:00:00.000,2.61260,2.63720,2.61140,2.63460
20080910 00:00:00.000,2.64150,2.64540,2.62920,2.63410
20080910 12:00:00.000,2.63190,2.63830,2.63000,2.63610
20080911 00:00:00.000,2.68610,2.71050,2.67860,2.71020
20080911 12:00:00.000,2.70500,2.71110,2.68420,2.68680
20080912 00:00:00.000,2.67730,2.69765,2.67660,2.68167
20080912 12:00:00.000,2.68234,2.70730,2.67908,2.68204
20080915 00:00:00.000,2.70871,2.70982,2.68336,2.69630
20080915 12:00:00.000,2.71670,2.71770,2.70750,2.71710
20080916 00:00:00.000,2.72870,2.76010,2.72440,2.75740
20080916 12:00:00.000,2.71070,2.71090,2.70720,2.70870
20080917 00:00:00.000,2.70050,2.71430,2.68850,2.70050
20080917 12:00:00.000,2.70570,2.75010,2.70340,2.74780
20080918 00:00:00.000,2.74900,2.76160,2.72880,2.73460
20080918 12:00:00.000,2.69630,2.70190,2.68460,2.68560
20080919 00:00:00.000,2.68550,2.69730,2.65415,2.66563
20080919 12:00:00.000,2.66483,2.67815,2.64359,2.65363
20080922 00:00:00.000,2.65431,2.68347,2.64836,2.66700
20080922 12:00:00.000,2.67400,2.69310,2.65570,2.69150
20080923 00:00:00.000,2.69450,2.69670,2.68440,2.68950
20080923 12:00:00.000,2.71750,2.72030,2.71280,2.71980
20080924 00:00:00.000,2.71810,2.72910,2.70750,2.72050
20080924 12:00:00.000,2.71090,2.71090,2.69480,2.70250
20080925 00:00:00.000,2.70020,2.71170,2.69830,2.69960
20080925 12:00:00.000,2.70180,2.70250,2.68550,2.69300
20080926 00:00:00.000,2.69440,2.70300,2.67396,2.68797
20080926 12:00:00.000,2.68812,2.69472,2.67162,2.68651
20080929 00:00:00.000,2.67763,2.68429,2.65792,2.66520
20080929 12:00:00.000,2.66760,2.69620,2.65890,2.69100
20080930 00:00:00.000,2.69140,2.70440,2.67920,2.68150
20080930 12:00:00.000,2.65670,2.65870,2.64990,2.65810
20081001 00:00:00.000,2.65670,2.66710,2.65430,2.65820
20081001 12:00:00.000,2.63050,2.63750,2.62260,2.63630
20081002 00:00:00.000,2.63750,2.63830,2.62600,2.63510
